Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Bulgaria,2019,Rural,Both Sexes,25 - 29,Estimate - de jure,"Final figure, complete",2019,97251,
Bulgaria,2019,Rural,Both Sexes,30 - 34,Estimate - de jure,"Final figure, complete",2019,103760,
Bulgaria,2019,Rural,Both Sexes,35 - 39,Estimate - de jure,"Final figure, complete",2019,108657,
Bulgaria,2019,Rural,Both Sexes,40 - 44,Estimate - de jure,"Final figure, complete",2019,119098,
Bulgaria,2019,Rural,Both Sexes,45 - 49,Estimate - de jure,"Final figure, complete",2019,124440,
Bulgaria,2019,Rural,Both Sexes,50 - 54,Estimate - de jure,"Final figure, complete",2019,122405,
Bulgaria,2019,Rural,Both Sexes,55 - 59,Estimate - de jure,"Final figure, complete",2019,127635,
Bulgaria,2019,Rural,Both Sexes,60 - 64,Estimate - de jure,"Final figure, complete",2019,132838,
Bulgaria,2019,Rural,Both Sexes,65 - 69,Estimate - de jure,"Final figure, complete",2019,139631,
Bulgaria,2019,Rural,Both Sexes,70 - 74,Estimate - de jure,"Final figure, complete",2019,131977,
Bulgaria,2019,Rural,Both Sexes,75 - 79,Estimate - de jure,"Final figure, complete",2019,101899,
Bulgaria,2019,Rural,Both Sexes,80 - 84,Estimate - de jure,"Final figure, complete",2019,73161,
Bulgaria,2019,Rural,Both Sexes,85 - 89,Estimate - de jure,"Final figure, complete",2019,37619,
Bulgaria,2019,Rural,Both Sexes,90 - 94,Estimate - de jure,"Final figure, complete",2019,10263,
Bulgaria,2019,Rural,Both Sexes,95 - 99,Estimate - de jure,"Final figure, complete",2019,1528,
Bulgaria,2019,Rural,Both Sexes,100 +,Estimate - de jure,"Final figure, complete",2019,68,
Bulgaria,2019,Rural,Male,Total,Estimate - de jure,"Final figure, complete",2019,914573,
Bulgaria,2019,Rural,Male,0,Estimate - de jure,"Final figure, complete",2019,7870,
Bulgaria,2019,Rural,Male,0 - 4,Estimate - de jure,"Final figure, complete",2019,40492,
Bulgaria,2019,Rural,Male,4-Jan,Estimate - de jure,"Final figure, complete",2019,32622,
Bulgaria,2019,Rural,Male,9-May,Estimate - de jure,"Final figure, complete",2019,42357,
Bulgaria,2019,Rural,Male,14-Oct,Estimate - de jure,"Final figure, complete",2019,44953,
Bulgaria,2019,Rural,Male,15 - 19,Estimate - de jure,"Final figure, complete",2019,43870,
Bulgaria,2019,Rural,Male,20 - 24,Estimate - de jure,"Final figure, complete",2019,40110,
Bulgaria,2019,Rural,Male,25 - 29,Estimate - de jure,"Final figure, complete",2019,52531,
Bulgaria,2019,Rural,Male,30 - 34,Estimate - de jure,"Final figure, complete",2019,56767,
Bulgaria,2019,Rural,Male,35 - 39,Estimate - de jure,"Final figure, complete",2019,59334,
Bulgaria,2019,Rural,Male,40 - 44,Estimate - de jure,"Final figure, complete",2019,64135,
Bulgaria,2019,Rural,Male,45 - 49,Estimate - de jure,"Final figure, complete",2019,67265,
Bulgaria,2019,Rural,Male,50 - 54,Estimate - de jure,"Final figure, complete",2019,65302,
Bulgaria,2019,Rural,Male,55 - 59,Estimate - de jure,"Final figure, complete",2019,67098,
Bulgaria,2019,Rural,Male,60 - 64,Estimate - de jure,"Final figure, complete",2019,66169,
Bulgaria,2019,Rural,Male,65 - 69,Estimate - de jure,"Final figure, complete",2019,63842,
Bulgaria,2019,Rural,Male,70 - 74,Estimate - de jure,"Final figure, complete",2019,55682,
Bulgaria,2019,Rural,Male,75 - 79,Estimate - de jure,"Final figure, complete",2019,39965,
Bulgaria,2019,Rural,Male,80 - 84,Estimate - de jure,"Final figure, complete",2019,27370,
Bulgaria,2019,Rural,Male,85 - 89,Estimate - de jure,"Final figure, complete",2019,13627,
Bulgaria,2019,Rural,Male,90 - 94,Estimate - de jure,"Final figure, complete",2019,3249,
Bulgaria,2019,Rural,Male,95 - 99,Estimate - de jure,"Final figure, complete",2019,440,
Bulgaria,2019,Rural,Male,100 +,Estimate - de jure,"Final figure, complete",2019,15,
Bulgaria,2019,Rural,Female,Total,Estimate - de jure,"Final figure, complete",2019,926337,
Bulgaria,2019,Rural,Female,0,Estimate - de jure,"Final figure, complete",2019,7326,
Bulgaria,2019,Rural,Female,0 - 4,Estimate - de jure,"Final figure, complete",2019,37970,
Bulgaria,2019,Rural,Female,4-Jan,Estimate - de jure,"Final figure, complete",2019,30644,
Bulgaria,2019,Rural,Female,9-May,Estimate - de jure,"Final figure, complete",2019,40296,
Bulgaria,2019,Rural,Female,14-Oct,Estimate - de jure,"Final figure, complete",2019,41901,
Bulgaria,2019,Rural,Female,15 - 19,Estimate - de jure,"Final figure, complete",2019,41040,
Bulgaria,2019,Rural,Female,20 - 24,Estimate - de jure,"Final figure, complete",2019,35691,
Bulgaria,2019,Rural,Female,25 - 29,Estimate - de jure,"Final figure, complete",2019,44720,
Bulgaria,2019,Rural,Female,30 - 34,Estimate - de jure,"Final figure, complete",2019,46993,
Bulgaria,2019,Rural,Female,35 - 39,Estimate - de jure,"Final figure, complete",2019,49323,
Bulgaria,2019,Rural,Female,40 - 44,Estimate - de jure,"Final figure, complete",2019,54963,
Bulgaria,2019,Rural,Female,45 - 49,Estimate - de jure,"Final figure, complete",2019,57175,
Bulgaria,2019,Rural,Female,50 - 54,Estimate - de jure,"Final figure, complete",2019,57103,
Bulgaria,2019,Rural,Female,55 - 59,Estimate - de jure,"Final figure, complete",2019,60537,
Bulgaria,2019,Rural,Female,60 - 64,Estimate - de jure,"Final figure, complete",2019,66669,
Bulgaria,2019,Rural,Female,65 - 69,Estimate - de jure,"Final figure, complete",2019,75789,
Bulgaria,2019,Rural,Female,70 - 74,Estimate - de jure,"Final figure, complete",2019,76295,
Bulgaria,2019,Rural,Female,75 - 79,Estimate - de jure,"Final figure, complete",2019,61934,
Bulgaria,2019,Rural,Female,80 - 84,Estimate - de jure,"Final figure, complete",2019,45791,
Bulgaria,2019,Rural,Female,85 - 89,Estimate - de jure,"Final figure, complete",2019,23992,
Bulgaria,2019,Rural,Female,90 - 94,Estimate - de jure,"Final figure, complete",2019,7014,
Bulgaria,2019,Rural,Female,95 - 99,Estimate - de jure,"Final figure, complete",2019,1088,
Bulgaria,2019,Rural,Female,100 +,Estimate - de jure,"Final figure, complete",2019,53,
